Bandit,Reward,Algorithm
3,4.119036627195904,Thompson Sampling
0,2.6714988675820774,Thompson Sampling
1,4.7320962559025235,Thompson Sampling
2,5.6885502741937035,Thompson Sampling
3,4.7538942028861495,Thompson Sampling
0,2.499521520399775,Thompson Sampling
1,2.3444543160686337,Thompson Sampling
2,5.111337906395382,Thompson Sampling
3,4.181516520071361,Thompson Sampling
0,4.515667696624297,Thompson Sampling
1,3.073037599718992,Thompson Sampling
2,3.209370992706627,Thompson Sampling
3,3.543847022750714,Thompson Sampling
0,5.44110933880309,Thompson Sampling
1,3.4231311570205287,Thompson Sampling
2,3.3159052039678842,Thompson Sampling
3,5.791535882359168,Thompson Sampling
0,3.29016120503805,Thompson Sampling
1,2.723994935285999,Thompson Sampling
2,2.9914306230963,Thompson Sampling
3,2.8441315488238113,Thompson Sampling
0,4.7674168192933735,Thompson Sampling
1,2.518149527426039,Thompson Sampling
2,2.5262691089409888,Thompson Sampling
3,5.148369345815313,Thompson Sampling
0,4.1195018191736485,Thompson Sampling
1,2.822328078245174,Thompson Sampling
2,3.858955988514385,Thompson Sampling
3,4.725211439120106,Thompson Sampling
0,3.791827497533931,Thompson Sampling
1,4.323302105852458,Thompson Sampling
2,5.014968939594685,Thompson Sampling
3,4.2907566206831005,Thompson Sampling
0,4.153501093480146,Thompson Sampling
1,4.2823816154759635,Thompson Sampling
2,3.248201940073416,Thompson Sampling
3,3.8636581887782357,Thompson Sampling
0,4.470686349966239,Thompson Sampling
1,4.7764668342344905,Thompson Sampling
2,3.520618322730599,Thompson Sampling
3,4.602489501733528,Thompson Sampling
0,3.359305021386602,Thompson Sampling
1,5.415835742724944,Thompson Sampling
2,5.460137963574837,Thompson Sampling
3,4.957968413492704,Thompson Sampling
0,2.1250611935398904,Thompson Sampling
1,4.787291032947691,Thompson Sampling
2,5.712039817781659,Thompson Sampling
3,3.847294315744669,Thompson Sampling
0,3.0568609873522234,Thompson Sampling
1,5.252081445159246,Thompson Sampling
2,5.3349027727259495,Thompson Sampling
3,3.340142418571358,Thompson Sampling
0,3.4225996138810975,Thompson Sampling
1,3.7140141760405916,Thompson Sampling
2,3.977677301993142,Thompson Sampling
3,3.1871564868578894,Thompson Sampling
0,4.572914099503536,Thompson Sampling
1,5.247920761713711,Thompson Sampling
2,3.79363792901036,Thompson Sampling
3,3.7332170321213898,Thompson Sampling
0,3.9246149338773386,Thompson Sampling
1,3.517018184536868,Thompson Sampling
2,3.938547018120734,Thompson Sampling
3,4.723625602176403,Thompson Sampling
0,5.020004631126196,Thompson Sampling
1,4.346962042200832,Thompson Sampling
2,4.262369021791756,Thompson Sampling
3,5.342575117685228,Thompson Sampling
0,3.9512011023229356,Thompson Sampling
1,3.1618187227582273,Thompson Sampling
2,3.8243453002845333,Thompson Sampling
3,4.121299367039859,Thompson Sampling
0,4.758547337112459,Thompson Sampling
1,4.454151435156214,Thompson Sampling
2,4.719557689126542,Thompson Sampling
3,5.750639130132286,Thompson Sampling
0,3.932655217123084,Thompson Sampling
1,4.2338777609711915,Thompson Sampling
2,6.2683363566626085,Thompson Sampling
3,4.0048528563017465,Thompson Sampling
0,5.944259168777854,Thompson Sampling
1,4.172781894663805,Thompson Sampling
2,4.655721661119672,Thompson Sampling
3,2.8335319470249565,Thompson Sampling
0,4.377536506669754,Thompson Sampling
1,5.1143073189235135,Thompson Sampling
2,4.276875389854341,Thompson Sampling
3,5.877134066284057,Thompson Sampling
0,5.818241407904759,Thompson Sampling
1,4.7548272831899485,Thompson Sampling
2,4.313683450346959,Thompson Sampling
3,4.426676500882136,Thompson Sampling
0,4.44455766095223,Thompson Sampling
1,2.4395527510423567,Thompson Sampling
2,2.943337510948732,Thompson Sampling
3,4.496507412760912,Thompson Sampling
0,5.089079392539222,Thompson Sampling
1,4.895007538798199,Thompson Sampling
2,4.462757060523891,Thompson Sampling
3,3.0753811968710987,Thompson Sampling
0,4.067975435533259,Thompson Sampling
1,4.063316680155175,Thompson Sampling
2,4.982284967695752,Thompson Sampling
3,3.7068426098765173,Thompson Sampling
0,5.388514104361843,Thompson Sampling
1,4.128015717574263,Thompson Sampling
2,3.201995990662344,Thompson Sampling
3,5.923148785585618,Thompson Sampling
0,3.57638424910436,Thompson Sampling
1,4.784081195777658,Thompson Sampling
2,4.2342767765466105,Thompson Sampling
3,3.698191627119527,Thompson Sampling
0,4.138512209837261,Thompson Sampling
1,4.382313398820535,Thompson Sampling
2,4.972474482729637,Thompson Sampling
3,3.8086309272953165,Thompson Sampling
0,3.2044696429339297,Thompson Sampling
1,4.162581448210886,Thompson Sampling
2,3.0403170497951075,Thompson Sampling
3,6.103770564829484,Thompson Sampling
0,3.4037257394981464,Thompson Sampling
1,4.459638706088248,Thompson Sampling
2,5.879309029385597,Thompson Sampling
3,6.367096785464566,Thompson Sampling
0,4.862244137573178,Thompson Sampling
1,4.823633004290902,Thompson Sampling
2,4.9620566636827315,Thompson Sampling
3,4.766551778731574,Thompson Sampling
0,5.656494026608811,Thompson Sampling
1,3.271620006502982,Thompson Sampling
2,4.5121523481637045,Thompson Sampling
3,4.876378848436374,Thompson Sampling
0,3.223776378525221,Thompson Sampling
1,4.536942573787871,Thompson Sampling
2,4.9099622499459254,Thompson Sampling
3,3.9317558924373173,Thompson Sampling
0,3.704845164211352,Thompson Sampling
1,2.8733762811559567,Thompson Sampling
2,2.9876408673278467,Thompson Sampling
3,2.9247094797533797,Thompson Sampling
0,4.317262774877553,Thompson Sampling
1,3.7768207076818543,Thompson Sampling
2,4.594145938939029,Thompson Sampling
3,4.054841459394048,Thompson Sampling
0,3.4412105997393687,Thompson Sampling
1,3.9829729170784662,Thompson Sampling
2,4.558080483291782,Thompson Sampling
3,4.21484577281404,Thompson Sampling
0,5.507294601514439,Thompson Sampling
1,3.827516286044803,Thompson Sampling
2,3.166496304909952,Thompson Sampling
3,4.160000607083253,Thompson Sampling
0,4.043930158704357,Thompson Sampling
1,2.463646940316827,Thompson Sampling
2,5.254570446689544,Thompson Sampling
3,3.3141754904170337,Thompson Sampling
0,2.917883832618191,Thompson Sampling
1,3.6270176743626097,Thompson Sampling
2,4.674039035953507,Thompson Sampling
3,3.8054612371085854,Thompson Sampling
0,3.640856424933045,Thompson Sampling
1,4.127158237619013,Thompson Sampling
2,2.3018429118871726,Thompson Sampling
3,5.38432234545487,Thompson Sampling
0,4.302549877584095,Thompson Sampling
1,3.0314595381784324,Thompson Sampling
2,2.281927556355445,Thompson Sampling
3,5.111347382950425,Thompson Sampling
0,4.85065101996353,Thompson Sampling
1,4.152056948071096,Thompson Sampling
2,4.324001060049039,Thompson Sampling
3,4.890246738605785,Thompson Sampling
0,3.798586755622491,Thompson Sampling
1,4.053785016342933,Thompson Sampling
2,2.0160151762261638,Thompson Sampling
3,4.488688222818485,Thompson Sampling
0,3.9605870507606844,Thompson Sampling
1,5.437677722708849,Thompson Sampling
2,4.453096858417598,Thompson Sampling
3,4.1102882157892,Thompson Sampling
0,3.446610221167892,Thompson Sampling
1,3.235463774853117,Thompson Sampling
2,3.218971347556932,Thompson Sampling
3,4.421099114030727,Thompson Sampling
0,3.9954314314786363,Thompson Sampling
1,4.567332624887867,Thompson Sampling
2,4.939243697101396,Thompson Sampling
3,4.745809017990601,Thompson Sampling
0,2.778655733953923,Thompson Sampling
1,4.795688452307215,Thompson Sampling
2,4.424110183339113,Thompson Sampling
3,4.5635972901617246,Thompson Sampling
0,4.4596270821135935,Thompson Sampling
1,5.314069012351929,Thompson Sampling
2,4.185961880403986,Thompson Sampling
3,3.6515902690906925,Thompson Sampling
0,6.819900746709708,Thompson Sampling
1,2.2952662281607266,Thompson Sampling
2,4.035296919355727,Thompson Sampling
3,3.485671014400966,Thompson Sampling
0,5.737844622435688,Thompson Sampling
1,3.419402439582475,Thompson Sampling
2,3.629058634696685,Thompson Sampling
3,3.8022773281283837,Thompson Sampling
0,2.7233588476621278,Thompson Sampling
1,3.172268475877898,Thompson Sampling
2,3.8033924541882396,Thompson Sampling
3,3.6368596769423855,Thompson Sampling
0,4.700809015250489,Thompson Sampling
1,2.831529233745777,Thompson Sampling
2,3.053871371868741,Thompson Sampling
3,3.0429843432687633,Thompson Sampling
0,5.107476070761156,Thompson Sampling
1,3.786357373724714,Thompson Sampling
2,2.9615417761944403,Thompson Sampling
3,4.565329316315768,Thompson Sampling
0,1.0669232255602252,Thompson Sampling
1,3.7965671157170293,Thompson Sampling
2,2.6533087261081016,Thompson Sampling
3,3.4306780680737727,Thompson Sampling
0,4.451945546752595,Thompson Sampling
1,4.820682922408011,Thompson Sampling
2,3.5295642954869253,Thompson Sampling
3,3.842599602015683,Thompson Sampling
0,4.08981812538105,Thompson Sampling
1,5.061217489538823,Thompson Sampling
2,3.692249506648618,Thompson Sampling
3,3.344235965938111,Thompson Sampling
0,3.755327000915792,Thompson Sampling
1,4.2386059100291,Thompson Sampling
2,3.9910551979409807,Thompson Sampling
3,5.171807755757298,Thompson Sampling
0,3.1890240395837006,Thompson Sampling
1,2.804795332727,Thompson Sampling
2,3.1910962454352405,Thompson Sampling
3,4.933209988397968,Thompson Sampling
0,4.2638937184250745,Thompson Sampling
1,3.2172345633208703,Thompson Sampling
2,2.7987908496759077,Thompson Sampling
3,5.123496070518944,Thompson Sampling
0,4.77735348801977,Thompson Sampling
1,2.818966866801804,Thompson Sampling
2,3.8853985661481025,Thompson Sampling
3,3.7678681293299605,Thompson Sampling
0,2.530628392688543,Thompson Sampling
1,3.4581929906384445,Thompson Sampling
2,2.4750664946134346,Thompson Sampling
3,3.820271362216529,Thompson Sampling
0,3.475441907347732,Thompson Sampling
1,3.6776955280002106,Thompson Sampling
2,3.5147613735703294,Thompson Sampling
3,5.808932206261707,Thompson Sampling
0,5.056857566674437,Thompson Sampling
1,4.44849514286515,Thompson Sampling
2,4.10431483887052,Thompson Sampling
3,3.513595271945687,Thompson Sampling
0,4.132847947513504,Thompson Sampling
1,5.169926092591324,Thompson Sampling
2,4.499176188390916,Thompson Sampling
3,4.1244295505217625,Thompson Sampling
0,3.313432935028247,Thompson Sampling
1,4.052029576300425,Thompson Sampling
2,4.214071321244365,Thompson Sampling
3,4.6341012575499,Thompson Sampling
0,3.771937201319468,Thompson Sampling
1,3.784112300472242,Thompson Sampling
2,5.421459820334569,Thompson Sampling
3,2.366508443794468,Thompson Sampling
0,2.8965823658496763,Thompson Sampling
1,4.527178715335992,Thompson Sampling
2,5.478401471377005,Thompson Sampling
3,4.958737992588309,Thompson Sampling
0,4.805252676062485,Thompson Sampling
1,4.493030399524263,Thompson Sampling
2,3.992968771076614,Thompson Sampling
3,5.760867031313594,Thompson Sampling
0,3.417097965516724,Thompson Sampling
1,4.161371120203872,Thompson Sampling
2,4.717213162879484,Thompson Sampling
3,5.254879571467896,Thompson Sampling
0,5.566863542537431,Thompson Sampling
1,3.7741118180276283,Thompson Sampling
2,2.5504520728902866,Thompson Sampling
3,3.660437825869472,Thompson Sampling
0,3.116251813210864,Thompson Sampling
1,4.547563443843167,Thompson Sampling
2,4.592705160436121,Thompson Sampling
3,3.4303064039757625,Thompson Sampling
0,5.920299105349656,Thompson Sampling
1,4.8174151482897285,Thompson Sampling
2,3.940602859316316,Thompson Sampling
3,3.102792296253152,Thompson Sampling
0,2.324696808636264,Thompson Sampling
1,4.130082785249518,Thompson Sampling
2,3.3196216688704405,Thompson Sampling
3,3.218035232103813,Thompson Sampling
0,3.133795530681873,Thompson Sampling
1,6.511861069818092,Thompson Sampling
2,2.6948243456383887,Thompson Sampling
3,4.525613029003281,Thompson Sampling
0,4.7645647118711185,Thompson Sampling
1,3.2429865945652585,Thompson Sampling
2,4.462366962137394,Thompson Sampling
3,2.5961026498294744,Thompson Sampling
0,3.320963490582882,Thompson Sampling
1,4.176751292707023,Thompson Sampling
2,4.2529519468885635,Thompson Sampling
3,4.426415469075209,Thompson Sampling
0,2.538690153268758,Thompson Sampling
1,4.7090349915337,Thompson Sampling
2,4.444956776862685,Thompson Sampling
3,2.363181947322515,Thompson Sampling
0,4.691802182944405,Thompson Sampling
1,3.1046928502829036,Thompson Sampling
2,3.122409824261937,Thompson Sampling
3,3.9094511905822924,Thompson Sampling
0,4.097135723251942,Thompson Sampling
1,4.033332290479485,Thompson Sampling
2,3.0391406500112232,Thompson Sampling
3,4.06532784966581,Thompson Sampling
0,5.482603824897668,Thompson Sampling
1,5.002413278775028,Thompson Sampling
2,4.598802863707487,Thompson Sampling
3,4.187511107220177,Thompson Sampling
0,3.642892834359358,Thompson Sampling
1,2.817764532521422,Thompson Sampling
2,3.171494628483217,Thompson Sampling
3,4.1640273925759015,Thompson Sampling
0,5.432191032396697,Thompson Sampling
1,1.7657953820023295,Thompson Sampling
2,4.05921961570291,Thompson Sampling
3,4.279842336094286,Thompson Sampling
0,4.503198554095035,Thompson Sampling
1,3.8865623337225093,Thompson Sampling
2,4.766802730615869,Thompson Sampling
3,3.342144122251036,Thompson Sampling
0,3.3948855275122796,Thompson Sampling
1,3.316302304995636,Thompson Sampling
2,2.759470467048106,Thompson Sampling
3,3.457910557039696,Thompson Sampling
0,3.9634858070464296,Thompson Sampling
1,4.090923863936781,Thompson Sampling
2,3.4403712254627132,Thompson Sampling
3,2.7814261917127086,Thompson Sampling
0,4.6435060545892215,Thompson Sampling
1,3.8876092317922524,Thompson Sampling
2,0.8205961445069785,Thompson Sampling
3,4.888263484324804,Thompson Sampling
0,3.9769373630910905,Thompson Sampling
1,6.36226360388327,Thompson Sampling
2,3.8987451436724894,Thompson Sampling
3,3.562594117182769,Thompson Sampling
0,3.1888349969581022,Thompson Sampling
1,2.518615116526915,Thompson Sampling
2,2.0305807657290895,Thompson Sampling
3,3.0004227647990263,Thompson Sampling
0,4.443847985259225,Thompson Sampling
1,4.39251000051339,Thompson Sampling
2,2.4146056834568217,Thompson Sampling
3,4.572436037131717,Thompson Sampling
0,5.182972402867549,Thompson Sampling
1,3.7781422641049174,Thompson Sampling
2,4.539856249670648,Thompson Sampling
3,2.1548714641641116,Thompson Sampling
0,3.723522524394862,Thompson Sampling
1,5.188014599316292,Thompson Sampling
2,2.4040701400858993,Thompson Sampling
3,2.1407547587688356,Thompson Sampling
0,4.289888776334304,Thompson Sampling
1,4.067259871122238,Thompson Sampling
2,5.553292085019683,Thompson Sampling
3,0.8547212849532784,Thompson Sampling
0,2.9107285222552566,Thompson Sampling
1,4.533840716552243,Thompson Sampling
2,2.6018260757130394,Thompson Sampling
3,4.4078056682268825,Thompson Sampling
0,3.708474566276373,Thompson Sampling
1,2.9032349950761613,Thompson Sampling
2,5.7154987805733946,Thompson Sampling
3,2.8686561518382003,Thompson Sampling
0,2.8380968466978436,Thompson Sampling
1,4.762376024241053,Thompson Sampling
2,2.77253900899464,Thompson Sampling
3,3.2481717233166756,Thompson Sampling
0,3.8595146730975776,Thompson Sampling
1,3.812322423508596,Thompson Sampling
2,4.404257478846414,Thompson Sampling
3,5.568576672016143,Thompson Sampling
0,3.063777655558784,Thompson Sampling
1,3.8225715915360827,Thompson Sampling
2,2.5775855893266586,Thompson Sampling
3,4.135249339258799,Thompson Sampling
0,4.29461518590069,Thompson Sampling
1,5.4079437570045,Thompson Sampling
2,3.76170071000345,Thompson Sampling
3,5.467181116042168,Thompson Sampling
0,3.9808754124482633,Thompson Sampling
1,1.4345906755549271,Thompson Sampling
2,2.9008021606090573,Thompson Sampling
3,4.665841396648913,Thompson Sampling
0,5.0625568563398815,Thompson Sampling
1,4.149459162816708,Thompson Sampling
2,3.5292143043028017,Thompson Sampling
3,3.6045899843028693,Thompson Sampling
0,3.5548986439823027,Thompson Sampling
1,3.685068682889243,Thompson Sampling
2,4.36837596137935,Thompson Sampling
3,3.750361118203805,Thompson Sampling
0,5.2352718354371195,Thompson Sampling
1,3.7876677381775985,Thompson Sampling
2,2.515530352333577,Thompson Sampling
3,3.5231425560486254,Thompson Sampling
0,4.453019833563512,Thompson Sampling
1,4.25026657317751,Thompson Sampling
2,4.770768179731546,Thompson Sampling
3,4.909766267498798,Thompson Sampling
0,3.8762878384073916,Thompson Sampling
1,4.787655115811742,Thompson Sampling
2,5.678981675325409,Thompson Sampling
3,2.879917086628169,Thompson Sampling
0,4.07204076164957,Thompson Sampling
1,5.5559341407182075,Thompson Sampling
2,4.2269999334045085,Thompson Sampling
3,3.593547575161694,Thompson Sampling
0,4.157114315337144,Thompson Sampling
1,3.201754117167641,Thompson Sampling
2,2.9898792178921636,Thompson Sampling
3,4.368000977107795,Thompson Sampling
0,4.18412269874132,Thompson Sampling
1,4.985475534980044,Thompson Sampling
2,3.6418647519303717,Thompson Sampling
3,5.142950724351943,Thompson Sampling
0,2.9596598593551704,Thompson Sampling
1,1.9531784672032289,Thompson Sampling
2,2.991183227623903,Thompson Sampling
3,2.6396141078379927,Thompson Sampling
0,3.8211241390850796,Thompson Sampling
1,4.170929044129318,Thompson Sampling
2,3.5663394817962097,Thompson Sampling
3,5.296814278779232,Thompson Sampling
0,4.744000001916353,Thompson Sampling
1,3.548711280846541,Thompson Sampling
2,4.531040668416954,Thompson Sampling
3,3.36509811487818,Thompson Sampling
0,5.171404786737453,Thompson Sampling
1,3.7126211786986656,Thompson Sampling
2,3.948098259639814,Thompson Sampling
3,4.86931423169312,Thompson Sampling
0,5.163730872196343,Thompson Sampling
1,4.205681578763224,Thompson Sampling
2,3.6618327587588686,Thompson Sampling
3,2.0914325194522654,Thompson Sampling
0,4.683145114533898,Thompson Sampling
1,3.028327843520526,Thompson Sampling
2,3.6261102994185497,Thompson Sampling
3,4.7180454781200645,Thompson Sampling
0,3.7897426745156686,Thompson Sampling
1,5.028611681550444,Thompson Sampling
2,5.5322036121040865,Thompson Sampling
3,3.4020475501045,Thompson Sampling
0,3.5143736088986373,Thompson Sampling
1,5.371399456330227,Thompson Sampling
2,4.367415378967775,Thompson Sampling
3,3.494454293378631,Thompson Sampling
0,2.952763917817159,Thompson Sampling
1,5.472565117196658,Thompson Sampling
2,4.908770830702494,Thompson Sampling
3,2.999430069181305,Thompson Sampling
0,2.982428702017547,Thompson Sampling
1,3.502185670560189,Thompson Sampling
2,2.6654623322351725,Thompson Sampling
3,4.1249578479626905,Thompson Sampling
0,2.463206489355715,Thompson Sampling
1,3.6480308159860826,Thompson Sampling
2,3.1457128045574843,Thompson Sampling
3,5.169684156909253,Thompson Sampling
0,3.6468690568690025,Thompson Sampling
1,2.845939557080481,Thompson Sampling
2,4.355130027969913,Thompson Sampling
3,1.6356235142525675,Thompson Sampling
0,3.886832863680472,Thompson Sampling
1,4.712477091602471,Thompson Sampling
2,3.7883221932717244,Thompson Sampling
3,3.6087846604519727,Thompson Sampling
0,5.44695044702061,Thompson Sampling
1,3.6666734872547067,Thompson Sampling
2,4.7715237915491775,Thompson Sampling
3,3.9489172222445794,Thompson Sampling
0,4.477597951055555,Thompson Sampling
1,4.9856013724081505,Thompson Sampling
2,4.113455777700318,Thompson Sampling
3,5.254067126597489,Thompson Sampling
0,2.7035943210416735,Thompson Sampling
1,3.8753568799303033,Thompson Sampling
2,4.760369530747591,Thompson Sampling
3,2.643455516382417,Thompson Sampling
0,4.845538008443397,Thompson Sampling
1,3.304311020761691,Thompson Sampling
2,3.580285198930339,Thompson Sampling
3,4.691837070684581,Thompson Sampling
0,4.165730399847197,Thompson Sampling
1,3.3820847716017353,Thompson Sampling
2,4.670365727030952,Thompson Sampling
3,5.8033291806316685,Thompson Sampling
0,3.919208215532568,Thompson Sampling
1,2.73309802483113,Thompson Sampling
2,3.997442976262548,Thompson Sampling
3,3.654195597043965,Thompson Sampling
0,6.400774824279572,Thompson Sampling
1,5.610309784701981,Thompson Sampling
2,2.4826760257656457,Thompson Sampling
3,5.001506107880747,Thompson Sampling
0,2.147387580500238,Thompson Sampling
1,2.784929452781986,Thompson Sampling
2,5.426325682351014,Thompson Sampling
3,3.525540207983839,Thompson Sampling
0,5.869134951248867,Thompson Sampling
1,4.176166645614706,Thompson Sampling
2,5.362167042309293,Thompson Sampling
3,4.950747023572132,Thompson Sampling
0,3.5069828947112187,Thompson Sampling
1,4.886535528497393,Thompson Sampling
2,4.023378461961914,Thompson Sampling
3,4.8030354248818945,Thompson Sampling
0,3.6836729900317686,Thompson Sampling
1,2.005297536672783,Thompson Sampling
2,3.57762776885601,Thompson Sampling
3,4.520868783049753,Thompson Sampling
0,4.193339416832464,Thompson Sampling
1,4.552299004157905,Thompson Sampling
2,2.6572294572971185,Thompson Sampling
3,3.4591549982347534,Thompson Sampling
0,2.9178718578724174,Thompson Sampling
1,5.237508840123827,Thompson Sampling
2,5.003349790514944,Thompson Sampling
3,3.2674358399518675,Thompson Sampling
0,3.798286505197717,Thompson Sampling
1,3.6591610752680332,Thompson Sampling
2,4.388763105677302,Thompson Sampling
3,3.979396107729719,Thompson Sampling
0,4.217999156050953,Thompson Sampling
1,4.40237536787338,Thompson Sampling
2,2.9955095659423425,Thompson Sampling
3,2.9771960138135407,Thompson Sampling
0,4.303804510923995,Thompson Sampling
1,5.688493704273719,Thompson Sampling
2,5.303165167468805,Thompson Sampling
3,4.229418135863608,Thompson Sampling
0,4.665008747633686,Thompson Sampling
1,3.845746410049379,Thompson Sampling
2,1.9407596060733687,Thompson Sampling
3,2.5328180771739404,Thompson Sampling
0,4.354650687513934,Thompson Sampling
1,5.412075817865382,Thompson Sampling
2,3.5815835211921065,Thompson Sampling
3,4.285111945624554,Thompson Sampling
0,5.383607539625405,Thompson Sampling
1,2.0991433585345374,Thompson Sampling
2,2.7198816215760653,Thompson Sampling
3,3.846137842968664,Thompson Sampling
0,3.7365525471002003,Thompson Sampling
1,3.8156298103949915,Thompson Sampling
2,4.76307426490155,Thompson Sampling
3,4.30170282111327,Thompson Sampling
0,3.986474977963625,Thompson Sampling
1,3.1751771440761667,Thompson Sampling
2,3.1743562037713753,Thompson Sampling
3,2.5228091050683723,Thompson Sampling
0,3.836544458313393,Thompson Sampling
1,3.1112029145690676,Thompson Sampling
2,5.4973318287142305,Thompson Sampling
3,4.741303095583224,Thompson Sampling
0,2.44255930332009,Thompson Sampling
1,5.536505398881195,Thompson Sampling
2,4.067521023072018,Thompson Sampling
3,4.992615386578847,Thompson Sampling
0,5.079786780498914,Thompson Sampling
1,3.5637140800033587,Thompson Sampling
2,2.590426719555901,Thompson Sampling
3,4.178672211853937,Thompson Sampling
0,1.694352349224224,Thompson Sampling
1,2.4808125450277654,Thompson Sampling
2,3.0868967131906917,Thompson Sampling
3,3.292692465661429,Thompson Sampling
0,4.2233789388787795,Thompson Sampling
1,3.7715144845958637,Thompson Sampling
2,4.511636181983215,Thompson Sampling
3,2.8478888319988553,Thompson Sampling
0,3.23642354537428,Thompson Sampling
1,3.1625529528231624,Thompson Sampling
2,4.368441874183973,Thompson Sampling
3,4.198227161765239,Thompson Sampling
0,2.7478249289103838,Thompson Sampling
1,3.44946212407918,Thompson Sampling
2,4.827473391269946,Thompson Sampling
3,3.0486288842493816,Thompson Sampling
0,4.868167979961174,Thompson Sampling
1,3.867106923851122,Thompson Sampling
2,4.623241091096244,Thompson Sampling
3,1.6709990916202866,Thompson Sampling
0,3.299420815879761,Thompson Sampling
1,3.2467124227353894,Thompson Sampling
2,2.744234907380501,Thompson Sampling
3,4.937087637228878,Thompson Sampling
0,4.294894386286178,Thompson Sampling
1,5.259964248027955,Thompson Sampling
2,4.232947508047214,Thompson Sampling
3,4.679410778380145,Thompson Sampling
0,3.566787687487005,Thompson Sampling
1,2.603567951838245,Thompson Sampling
2,3.32346759616106,Thompson Sampling
3,2.6782133847384064,Thompson Sampling
0,3.983062336323478,Thompson Sampling
1,4.235927882230131,Thompson Sampling
2,4.436348760096046,Thompson Sampling
3,5.504214551305813,Thompson Sampling
0,4.187489020552361,Thompson Sampling
1,1.68001906033065,Thompson Sampling
2,3.2048708119821816,Thompson Sampling
3,5.4518706043009395,Thompson Sampling
0,5.862750010328723,Thompson Sampling
1,1.990510496366912,Thompson Sampling
2,4.398428874773644,Thompson Sampling
3,6.880036439819291,Thompson Sampling
0,4.6271104016797935,Thompson Sampling
1,4.060108474114531,Thompson Sampling
2,5.16761144518211,Thompson Sampling
3,3.0726554641002024,Thompson Sampling
0,2.7441347147602952,Thompson Sampling
1,5.724026410354806,Thompson Sampling
2,3.5664431918765525,Thompson Sampling
3,4.552725471129137,Thompson Sampling
0,4.710961491002202,Thompson Sampling
1,3.604152208890626,Thompson Sampling
2,4.592871445115767,Thompson Sampling
3,3.881209170082254,Thompson Sampling
0,4.103848831424979,Thompson Sampling
1,4.192769427748809,Thompson Sampling
2,3.471175919036249,Thompson Sampling
3,3.6466864715908134,Thompson Sampling
0,4.836917392543633,Thompson Sampling
1,3.725133468101773,Thompson Sampling
2,3.163795233682483,Thompson Sampling
3,4.51519074724024,Thompson Sampling
0,3.9754115919335624,Thompson Sampling
1,4.92726496633125,Thompson Sampling
2,2.405410281983741,Thompson Sampling
3,3.1651346194396033,Thompson Sampling
0,1.9263668947468986,Thompson Sampling
1,3.6656416021173315,Thompson Sampling
2,3.8284371215227004,Thompson Sampling
3,2.6921017787267782,Thompson Sampling
0,4.292063901723226,Thompson Sampling
1,4.935117062287643,Thompson Sampling
2,5.089586145693941,Thompson Sampling
3,3.6138159931548888,Thompson Sampling
0,1.9229903953964271,Thompson Sampling
1,3.3144499449486253,Thompson Sampling
2,4.483260344641666,Thompson Sampling
3,6.522959440834473,Thompson Sampling
0,4.378223677115088,Thompson Sampling
1,3.4615699774935376,Thompson Sampling
2,3.765236752572414,Thompson Sampling
3,3.327829044931933,Thompson Sampling
0,4.248949243095971,Thompson Sampling
1,4.75722217110598,Thompson Sampling
2,5.017158620372387,Thompson Sampling
3,5.3352311115569035,Thompson Sampling
0,4.781889829676729,Thompson Sampling
1,4.020404199292932,Thompson Sampling
2,5.362988407693537,Thompson Sampling
3,4.349813789098593,Thompson Sampling
0,5.997370814153333,Thompson Sampling
1,3.640921643655574,Thompson Sampling
2,5.157108656077365,Thompson Sampling
3,5.515438027404471,Thompson Sampling
0,3.6697061995441613,Thompson Sampling
1,4.548657273063743,Thompson Sampling
2,6.139434144290025,Thompson Sampling
3,3.696253788395934,Thompson Sampling
0,3.1977853349446166,Thompson Sampling
1,3.310997982292383,Thompson Sampling
2,2.2760781234649814,Thompson Sampling
3,5.4348084943768615,Thompson Sampling
0,5.1105432380654126,Thompson Sampling
1,3.6173380669804063,Thompson Sampling
2,2.2247717828824776,Thompson Sampling
3,2.4516061136258434,Thompson Sampling
0,5.036025538637382,Thompson Sampling
1,3.5179236813356187,Thompson Sampling
2,4.475619962747684,Thompson Sampling
3,4.474633460595532,Thompson Sampling
0,2.103699898350495,Thompson Sampling
1,4.004175554130489,Thompson Sampling
2,5.486210676998492,Thompson Sampling
3,5.179176672454064,Thompson Sampling
0,3.1031898133327354,Thompson Sampling
1,3.8258291257836414,Thompson Sampling
2,4.052286282622625,Thompson Sampling
3,2.2870611512478756,Thompson Sampling
0,5.437618906169077,Thompson Sampling
1,4.891444317042264,Thompson Sampling
2,5.209525732860404,Thompson Sampling
3,4.6627537936447,Thompson Sampling
0,3.6941767491457225,Thompson Sampling
1,5.824957024452022,Thompson Sampling
2,2.3673771171064706,Thompson Sampling
3,3.4709546191955414,Thompson Sampling
0,3.2234819364427656,Thompson Sampling
1,3.426459015859178,Thompson Sampling
2,4.071609526915864,Thompson Sampling
3,4.631281819261412,Thompson Sampling
0,5.1688380503461016,Thompson Sampling
1,5.096824431239928,Thompson Sampling
2,4.626825346127399,Thompson Sampling
3,4.623663000036927,Thompson Sampling
0,4.00843243581422,Thompson Sampling
1,4.106907104909617,Thompson Sampling
2,3.826152246526354,Thompson Sampling
3,2.765095810938104,Thompson Sampling
0,4.201274498428318,Thompson Sampling
1,4.982975358678172,Thompson Sampling
